"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTIMVA01","Imports in goods, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2017","2017","USD","US Dollar","9","Billions",,,411.021103336426,,
"XTIMVA01","Imports in goods, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2018","2018","USD","US Dollar","9","Billions",,,455.296901037769,,
"XTIMVA01","Imports in goods, s.a.","BEL","Belgium","ST","Level, ratio or index","A","Annual","2019","2019","USD","US Dollar","9","Billions",,,427.730603302889,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,-0.0499209584824134,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.34637476067593,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.07007652033832,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.3020833333333,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,-3.80930123860714,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,-1.19857466796244,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.18032786885246,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.81047381546131,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,-3.31552482715274,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.495693157809206,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-2.00898325847286,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.666722226852268,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.447056875569132,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.91214044341878,,
"PRCNTO01","Construction, s.a.","BEL","Belgium","GP","Growth previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.638900121310145,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",91.2176730611826,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",93.2413292214862,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",94.4910868641736,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",95.8255825518738,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",95.8568194618785,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",97.4472372121171,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",100.208700852531,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",99.5871568849381,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",100.924253245139,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",103.443902398017,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.366890017405,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.518597100228,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",101.614680637742,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","ST","Level, ratio or index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",100.551627842583,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,-5.49592099613569,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,5.17946388005453,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.85097192224623,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.680386392272152,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.425496412481244,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.603267700041902,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,11.8307863576561,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.651583710407233,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.28376191332493,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,5.33579465541492,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.133522490194426,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.60030002500209,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,5.17255248974337,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,7.70995869664984,,
"PRCNTO01","Construction, s.a.","DEU","Germany","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,5.88694787672208,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",116.0875,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",118.949166666667,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",124.155,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",121.6375,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",114.523333333333,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",111.771666666667,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",110.05,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",104.469166666667,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",104.99,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",102.140833333333,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.9975,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",102.795,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",102.408333333333,,
"PRCNTO01","Construction, s.a.","FRA","France","ST","Level, ratio or index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",102.898333333333,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.11768891820121,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.21849132124454,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.34034730427188,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,1.41229795527537,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.0325976729520554,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.65915973340956,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.83380393268949,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.620249501595601,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.34263935433506,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.49657448220883,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-3.32924640136414,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.633109982594959,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.16541655117299,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.0946462424215362,,
"PRCNTO01","Construction, s.a.","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,-1.04616064183607,,
"PRCNTO01","Construction, s.a.","FRA","France","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.18659585342549,,
